projectRcn,projectID,projectAcronym,role,id,name,shortName,activityType,endOfParticipation,ecContribution,country,street,city,postCode,organizationUrl,vatNumber,contactForm,contactType,contactTitle,contactFirstNames,contactLastNames,contactFunction,contactTelephoneNumber,contactFaxNumber
218677,818748,TPTF_ERN,participant,999818189,SVEUCILISTE U SPLITU,UNIST,HES,false,27483.45,HR,POLJICKA CESTA 35,SPLIT,21000,www.unist.hr,HR29845096215,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999818189&projectId=818748&programId=31045243,NA,NA,NA,NA,NA,NA,NA
218677,818748,TPTF_ERN,participant,968512409,INSTITUT ZA JADRANSKE KULTURE I MELIORACIJU KRSA-SPLIT,IJK,REC,false,5158.45,HR,PUT DUILOVA 11,SPLIT,21000,http://www.krs.hr,HR90884993104,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=968512409&projectId=818748&programId=31045243,NA,NA,NA,NA,NA,NA,NA
218677,818748,TPTF_ERN,participant,955758170,INSTITUT ZA DRUSTVENA ISTRAZIVANJA U ZAGREBU,ISRZ,HES,false,33219.7,HR,AMRUSEVA 11 II,ZAGREB,10000,NA,HR11986338639,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=955758170&projectId=818748&programId=31045243,NA,NA,NA,NA,NA,NA,NA
218677,818748,TPTF_ERN,participant,947889627,HRVATSKO KATOLICKO SVEUCILISTE,HKS,HES,false,11233.45,HR,ILICA 242,ZAGREB,10000,NA,HR07730927366,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=947889627&projectId=818748&programId=31045243,NA,NA,NA,NA,NA,NA,NA
218677,818748,TPTF_ERN,participant,944660400,SVEUCILISTE SJEVER,UNIN,HES,false,1533.45,HR,TRG DR. ZARKA DOLINARA 1,KOPRIVNICA,48000,NA,HR59624928052,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=944660400&projectId=818748&programId=31045243,NA,NA,NA,NA,NA,NA,NA
218677,818748,TPTF_ERN,participant,998812396,SVEUCILISTE U DUBROVNIKU,UNIDU,HES,false,13653.81,HR,Branitelja Dubrovnika 29,DUBROVNIKU,20000,www.imp-du.com,HR1787578,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998812396&projectId=818748&programId=31045243,NA,NA,NA,NA,NA,NA,NA
218677,818748,TPTF_ERN,participant,991684060,SVEUCILISTE U ZADRU,UNIZD,HES,false,1759.45,HR,ULICA MIHOVILA PAVLINOVICA  1,ZADAR,23 000,www.unizd.hr,HR10839679016,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=991684060&projectId=818748&programId=31045243,NA,NA,NA,NA,NA,NA,NA
218677,818748,TPTF_ERN,participant,997388048,MEDITERANSKI INSTITUT ZA ISTRAZIVANJE ZIVOTA,MEDILS,REC,false,8458.45,HR,MESTROVICEVO SETALISTE 45,SPLIT,21000,NA,HR91970920228,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=997388048&projectId=818748&programId=31045243,NA,NA,NA,NA,NA,NA,NA
218677,818748,TPTF_ERN,participant,997640733,SVEUCILISTE U RIJECI,UNIRI,HES,false,27420.95,HR,TRG BRACE MAZURANICA 10,RIJEKA,51000,www.uniri.hr,HR64218323816,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=997640733&projectId=818748&programId=31045243,NA,NA,NA,NA,NA,NA,NA
218677,818748,TPTF_ERN,participant,999875031,RUDER BOSKOVIC INSTITUTE,RBI,REC,false,18920.95,HR,Bijenicka cesta 54,ZAGREB,10000,www.irb.hr,HR69715301002,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999875031&projectId=818748&programId=31045243,NA,NA,NA,NA,NA,NA,NA
218677,818748,TPTF_ERN,participant,938350744,DRZAVNI ZAVOD ZA INTELEKTUALNO VLASNISTVO,SIPO,PUB,false,3775.95,HR,ULICA GRADA VUKOVARA 78,ZAGREB,10000,NA,HR89755384389,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=938350744&projectId=818748&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194045,643359,EEN INNO,coordinator,953285058,NATIONAL AGENCY FOR REGIONAL DEVELPMENT,NARD,PUB,false,1,RS,TRG OSLOBODJENJA BB,ZAJECAR,NA,NA,RS106442351,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=953285058&projectId=643359&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194045,643359,EEN INNO,participant,999641843,UNIVERZITET U BEOGRADU,UB,HES,false,3849,RS,STUDENTSKI TRG  1,BEOGRAD,11000,http://www.bg.ac.yu/en_index.php,RS100052450,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999641843&projectId=643359&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194045,643359,EEN INNO,participant,999940991,INSTITUT MIHAJLO PUPIN,PUPIN,REC,false,3850,RS,VOLGINA  15,BEOGRAD,11060,www.institutepupin.com,CS100008310,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999940991&projectId=643359&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194045,643359,EEN INNO,participant,998833833,UNIVERZITET U NOVOM SADU,UNS,HES,false,3850,RS,DR ZORANA DINDICA 1,NOVI SAD,21000,http://www.uns.ac.rs,RS101636534,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998833833&projectId=643359&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194027,643328,SSBI-CRO-KAM,participant,938550758,"HRVATSKA AGENCIJA ZA MALO GOSPODARSTVO, INOVACIJE I INVESTICIJE",HAMAG-BICRO,PUB,false,3200,HR,PRILAZ GJURE DEZELICA 7,ZAGREB,10000,www.hamaginvest.hr,HR25609559342,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=938550758&projectId=643328&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194027,643328,SSBI-CRO-KAM,participant,951222159,POSLOVNO-INOVACIJSKA AGNCIJA REPUBLIKE HRVATSKE,HAMAG-BICRO,PUB,true,NA,HR,Planinska  1,Zagreb,10000,www.hamagbicro.hr,HR85643795322,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=951222159&projectId=643328&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194027,643328,SSBI-CRO-KAM,participant,984224081,TERA TEHNOPOLIS DOO ZA PROMICANJE NOVIH TEHNOLOGIJA INOVACIJA I PODUZETNISTVA,TERA,REC,false,5867,HR,TRG LJUDEVITA GAJA 6,OSIJEK,31000,NA,HR39077073015,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=984224081&projectId=643328&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194027,643328,SSBI-CRO-KAM,coordinator,999818189,SVEUCILISTE U SPLITU,UNIST,HES,false,5367,HR,POLJICKA CESTA 35,SPLIT,21000,www.unist.hr,HR29845096215,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999818189&projectId=643328&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194027,643328,SSBI-CRO-KAM,participant,953175933,TEHNOLOSKI PARK VARAZDIN DOO ZA INKUBACIJU INOVATIVNIH TEHNOLOGIJSKIHPODUZECA,TPV,PRC,false,3600,HR,ZAGREBACKA  89B,VARAZDIN,42000,NA,HR18115028597,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=953175933&projectId=643328&programId=31045243,NA,NA,NA,NA,NA,NA,NA
219091,825134,ARTICONF,participant,956475679,REPUBLIC OF MACEDONIA - UNIVERSITY FOR INFORMATION SCIENCE AND TECHNOLOGY ST.PAUL THE APOSTLE OHRID,UIST,HES,false,137375,MK,PARTIZANSKA STREET BB,OHRID,6000,www.uist.edu.mk,MK4020009508037,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=956475679&projectId=825134&programId=31045243,NA,NA,NA,NA,NA,NA,NA
219265,821394,ILUCIDARE,participant,920212714,FONDACIONIT KOSOVAR TRASHEGIMIAKULTURORE PA KUFIJ,CHwB Kosovo,OTH,false,231250,XK,IDRIZ GJILANI 4/9,PRISHTINA,10000,NA,NA,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=920212714&projectId=821394&programId=31045243,NA,NA,NA,NA,NA,NA,NA
219120,825359,GLIOVACC,coordinator,999862130,"SVEUCILISTE U RIJECI, MEDICINSKI FAKULTET",MEDRI,HES,false,149968,HR,BRACE BRANCHETTA 20,RIJEKA,51000,www.medri.uniri.hr,HR98164324541,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999862130&projectId=825359&programId=31045243,NA,NA,NA,NA,NA,NA,NA
193208,633305,CRO-EU-REKA,participant,999818189,SVEUCILISTE U SPLITU,UNIST,HES,false,14250,HR,POLJICKA CESTA 35,SPLIT,21000,www.unist.hr,HR29845096215,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999818189&projectId=633305&programId=31045243,NA,NA,NA,NA,NA,NA,NA
193208,633305,CRO-EU-REKA,participant,999876486,SVEUCILISTE U ZAGREBU FAKULTET ELEKTROTEHNIKE I RACUNARSTVA,UNIZG,HES,false,11250,HR,UNSKA 3,ZAGREB,10000,www.fer.hr,HR57029260362,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999876486&projectId=633305&programId=31045243,NA,NA,NA,NA,NA,NA,NA
193208,633305,CRO-EU-REKA,coordinator,951538864,DRUSTVO ZNANOST.ORG,ZNANOST.ORG,REC,false,81930,HR,SVETE KLARE 16,SPLIT,21000,www.znanost.org,HR11183650159,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=951538864&projectId=633305&programId=31045243,NA,NA,NA,NA,NA,NA,NA
218293,823942,FUNCOAT,participant,999859220,FACULTY OF PHYSICS OF THE UNIVERSITY OF BELGRADE,UB,HES,false,156400,RS,Studentski trg  12-16,BELGRADE,11001,NA,CS135457461,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999859220&projectId=823942&programId=31045243,NA,NA,NA,NA,NA,NA,NA
218293,823942,FUNCOAT,participant,934225431,COMPANY FOR TRADE AND SERVICES CHEMICAL AGROSAVA DOO BELGRADE (NOVI BEOGRAD),CAS,PRC,false,110400,RS,PALMIRA TOLJATIJA 5,BELGRADE,11000,NA,RS100000073,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=934225431&projectId=823942&programId=31045243,NA,NA,NA,NA,NA,NA,NA
217902,820352,Smartmushroom,participant,953506412,ECOSOIL DRUSTVO SA OGRANICENOM ODGOVORNOSCU GRKINJA,ECO,PRC,false,322730.63,RS,GRKINJA BB,GADZIN HAN,18240,www.ecosoil.rs,RS106618170,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=953506412&projectId=820352&programId=31045243,NA,NA,NA,NA,NA,NA,NA
217887,818747,SCIMFONICOM2018-19,participant,953530759,UNIVERZITET U BEOGRADU - FAKULTET ZA FIZICKU HEMIJU,FPC,HES,false,79812.5,RS,STUDENTSKI TRG 12-16,BEOGRAD,NA,www.ffh.bg.ac.rs,RS101821157,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=953530759&projectId=818747&programId=31045243,NA,NA,NA,NA,NA,NA,NA
217887,818747,SCIMFONICOM2018-19,coordinator,986427921,INSTITUT ZA MOLEKULARNU GENETIKU I GENETICKO INZENJERSTVO,IMGGE,REC,false,89437.5,RS,VOJVODE STEPE 444A,BEOGRAD,11010,www.imgge.bg.ac.rs,RS101736673,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=986427921&projectId=818747&programId=31045243,NA,NA,NA,NA,NA,NA,NA
217823,819023,RiNG-18-19,coordinator,959218257,TIDEA DOO BANJA LUKA,TIDEA,PRC,false,82500,BA,ULICA SOLUNSKA 79,BANJA LUKA,78000,www.tidea.eu,BA403278780009,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=959218257&projectId=819023&programId=31045243,NA,NA,NA,NA,NA,NA,NA
217823,819023,RiNG-18-19,participant,907969762,"UDRUZENJE ZA PROMOCIJU KULTURE, NAUKE I KINEMATOGRAFIJE BALKANFILM",BALKANFILM,OTH,false,50200,BA,ULICA RUDOLFA RUDE TOMICA 7,SARAJEVO,71000,NA,NA,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=907969762&projectId=819023&programId=31045243,NA,NA,NA,NA,NA,NA,NA
217823,819023,RiNG-18-19,participant,952544463,PRIVREDNO DRUSTVO INSTITUT ZA HIDROTEHNIKU DD SARAJEVO,HEIS,PRC,false,39500,BA,STJEPANA TOMICA 1,SARAJEVO,71000,www.heis.com.ba,BA200608910003,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=952544463&projectId=819023&programId=31045243,NA,NA,NA,NA,NA,NA,NA
217780,812471,BLINK,coordinator,998579790,AMPHINICY DOO ZA RACUNALNE AKTIVNOSTI I ZASTUPANJE,AMPHINICY,PRC,false,1265997.25,HR,TRG NIKOLE SUBICA ZRINSKOG 15,ZAGREB,10000,NA,HR48223755696,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998579790&projectId=812471&programId=31045243,NA,NA,NA,NA,NA,NA,NA
217789,817676,ReConNeCt,coordinator,999825755,UNIVERZITET U NOVOM SADU FAKULTET TEHNICKIH NAUKA,FTN,HES,false,19000,RS,TRG DOSITEJA OBRADOVICA  6,NOVI SAD,21000,NA,RS100724720,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999825755&projectId=817676&programId=31045243,NA,NA,NA,NA,NA,NA,NA
217789,817676,ReConNeCt,participant,968808453,VISOKA TEHNICKA SKOLA STRUKOVNIH STUDIJA U ZRENJANINU,VTSSS ZR,HES,false,13000,RS,DJORDJA STRATIMIROVICA 23,ZRENJANIN,23000,www.vts-zr.edu.rs,RS101162083,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=968808453&projectId=817676&programId=31045243,NA,NA,NA,NA,NA,NA,NA
217789,817676,ReConNeCt,participant,997718624,University of Novi Sad Faculty of Sciences,UNSPMF,HES,false,7000,RS,Trg Dositeja Obradovica  3,Novi Sad,21000,http://www.pmf.uns.ac.rs,RS101635863,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=997718624&projectId=817676&programId=31045243,NA,NA,NA,NA,NA,NA,NA
217789,817676,ReConNeCt,participant,954810286,CENTAR ZA PROMOCIJU NAUKE,CPN,PUB,false,20000,RS,KRALJA PETRA 46,BEOGRAD,11000,www.cpn.rs,RS106867229,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=954810286&projectId=817676&programId=31045243,NA,NA,NA,NA,NA,NA,NA
217789,817676,ReConNeCt,participant,986304052,Kreativno edukativni centar,KEC,OTH,false,50000,RS,SAVE VLA 19,NOVI SAD,21000,www.eyouwins.com,RS103725528,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=986304052&projectId=817676&programId=31045243,NA,NA,NA,NA,NA,NA,NA
217789,817676,ReConNeCt,participant,946995190,Udruzenje naucnih komunikatora,NauKom,PRC,false,12000,RS,IVE ANDRICA 21,FUTOG,21410,NA,RS108392904,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=946995190&projectId=817676&programId=31045243,NA,NA,NA,NA,NA,NA,NA
217789,817676,ReConNeCt,participant,968900215,VISOKA TEHNICKA SKOLA STRUKOVNIH STUDIJA SUBOTICA,VTSSSSU,HES,false,11000,RS,MARKA ORESKOVICA 16,SUBOTICA,24000,www.vts.su.ac.rs,RS100839501,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=968900215&projectId=817676&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194396,645845,WeLive,participant,955888441,"DRUSTVO ZA KONSALTING, RAZVOJ I IMPLEMENTACIJU INFORMACIONIH I KOMUNIKACIONIH TEHNOLOGIJA DUNAVNET DOO NOVI SAD",DNET,PRC,false,257005,RS,ANTONA CEHOVA 1/2,NOVI SAD,21000,www.dunavnet.eu,RS104769297,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=955888441&projectId=645845&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194396,645845,WeLive,participant,950479236,JAVNO KOMUNALNO PREDUZECE INFORMATIKA NOVI SAD,INF,PUB,false,53681.25,RS,BULEVAR CARA LAZARA 3,NOVI SAD,21000,NA,RS101651557,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=950479236&projectId=645845&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194396,645845,WeLive,participant,952895603,CITY OF NOVI SAD,NS,PUB,false,76937.5,RS,TRG SLOBODE 1,NOVI SAD,21000,NA,RS100735046,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=952895603&projectId=645845&programId=31045243,NA,NA,NA,NA,NA,NA,NA
216005,769141,COG-LO,participant,930330590,HP HRVATSKA POSTA DD,HP,PRC,false,219062.5,HR,JURISICEVA 13,ZAGREB,10000,NA,HR87311810356,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=930330590&projectId=769141&programId=31045243,NA,NA,NA,NA,NA,NA,NA
215863,805668,InnTense,participant,998670970,CROATIAN CHAMBER OF ECONOMY CCE,CCE,REC,false,NA,HR,ROOSEVELTOV TRG  2,ZAGREB,10000,www.hgk.hr,HR85167032587,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998670970&projectId=805668&programId=31045243,NA,NA,NA,NA,NA,NA,NA
216963,786773,PEN-CP,participant,917609816,CARINSKA UPRAVA NA REPUBLIKA MAKEDONIJA,MKD,PUB,false,41365,MK,LAZAR LICENOSKI 13,SKOPJE,1000,NA,MK4030992228017,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=917609816&projectId=786773&programId=31045243,NA,NA,NA,NA,NA,NA,NA
216963,786773,PEN-CP,participant,917612435,DIRECTORATE GENERAL OF CUSTOMS OF ALBANIA,ALB,PUB,false,42937.5,AL,RR DRITAN HOXHA LAPRAKE,TIRANE,10001,NA,NA,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=917612435&projectId=786773&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194009,643287,INNO-EEN 2014,coordinator,999588493,Ss. CYRIL AND METHODIUS UNIVERSITY IN SKOPJE,Ss. CYRIL AND METHODIUS UNIVERSITY IN SKOPJE,HES,false,3150,MK,BLVD GOCE DELCEV 9,SKOPJE,1000,www.ukim.edu.mk,MK4030979223120,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999588493&projectId=643287&programId=31045243,NA,NA,NA,NA,NA,NA,NA
193224,633376,SCIMFONICOM 2014-15,participant,998386760,INSTITUT ZA BIOLOSKA ISTRAZIVANJA,IBISS,REC,false,48500,RS,BULEVAR DESPOTA STEFANA 142,BEOGRAD,11060,www.ibiss.bg.ac.yu,RS100205581,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998386760&projectId=633376&programId=31045243,NA,NA,NA,NA,NA,NA,NA
193224,633376,SCIMFONICOM 2014-15,participant,953530759,UNIVERZITET U BEOGRADU - FAKULTET ZA FIZICKU HEMIJU,UNIVERZITET U BEOGRADU - FAKULTET ZA FIZICKU HEMIJU,HES,false,40500,RS,STUDENTSKI TRG 12-16,BEOGRAD,NA,www.ffh.bg.ac.rs,RS101821157,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=953530759&projectId=633376&programId=31045243,NA,NA,NA,NA,NA,NA,NA
193224,633376,SCIMFONICOM 2014-15,coordinator,986427921,INSTITUT ZA MOLEKULARNU GENETIKU I GENETICKO INZENJERSTVO,IMGGE,REC,false,51000,RS,VOJVODE STEPE 444A,BEOGRAD,11010,www.imgge.bg.ac.rs,RS101736673,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=986427921&projectId=633376&programId=31045243,NA,NA,NA,NA,NA,NA,NA
215999,769086,CityChangerCargoBike,participant,931445411,GRAD DUBROVNIK,DUBROVNIK,PUB,false,131156.25,HR,PRED DVOROM,DUBROVNIK,20000,NA,HR21712494719,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=931445411&projectId=769086&programId=31045243,NA,NA,NA,NA,NA,NA,NA
214797,785005,TRAINEE,coordinator,963408463,ECONOMIC CHAMBER OF MACEDONIA,ECM,OTH,false,183243.75,MK,Dimitrie Cupovski  13,Skopje,1000,NA,MK4030962253440,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=963408463&projectId=785005&programId=31045243,NA,NA,NA,NA,NA,NA,NA
214797,785005,TRAINEE,participant,919038335,ASSOCIATION OF ENGINEERING SOCIETIES ENGINEERING INSTITUTION OF MACEDONIA SKOPJE,EIM,OTH,false,193450,MK,DAME GRUEV 14A,SKOPJE,1000,NA,MK4030946262570,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=919038335&projectId=785005&programId=31045243,NA,NA,NA,NA,NA,NA,NA
214797,785005,TRAINEE,participant,949763376,JAVNA USTANOVA CENTAR ZA OBRAZOVANIE NA VOZRASNITE SKOPJE,AEC,PUB,false,56725,MK,DIMITRIE CHUPOVSKI 13,SKOPJE,1000,NA,MK4080009501981,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=949763376&projectId=785005&programId=31045243,NA,NA,NA,NA,NA,NA,NA
214797,785005,TRAINEE,participant,954279696,KREACIJA ASSOCIATION OF BUSINESS AND CONSULTANTS SKOPJE,KREACIJA,OTH,false,176012.5,MK,PARTIZANSKI ODREDI 17 3,SKOPJE,1000,NA,MK4030001429915,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=954279696&projectId=785005&programId=31045243,NA,NA,NA,NA,NA,NA,NA
214797,785005,TRAINEE,participant,999588493,Ss. CYRIL AND METHODIUS UNIVERSITY IN SKOPJE,USCM,HES,false,167225,MK,BLVD GOCE DELCEV 9,SKOPJE,1000,www.ukim.edu.mk,MK4030979223120,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999588493&projectId=785005&programId=31045243,NA,NA,NA,NA,NA,NA,NA
213566,784994,PentaHelix,participant,984364246,REGIONALNA ENERGETSKA AGENCIJA SJEVEROZAPADNE HRVATSKE,REGEA,REC,false,77750,HR,ANDRIJE ZAJE 10,ZAGREB,10000,NA,HR2324873,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=984364246&projectId=784994&programId=31045243,NA,NA,NA,NA,NA,NA,NA
213566,784994,PentaHelix,coordinator,996827485,"SVEUCILISTE U ZAGREBU, FAKULTET STROJARSTVA I BRODOGRADNJE",UOZ,HES,false,173375,HR,IVANA LUCICA 5,ZAGREB,10000,www.fsb.hr,HR22910368449,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=996827485&projectId=784994&programId=31045243,NA,NA,NA,NA,NA,NA,NA
213170,780787,I-BiDaaS,participant,997718624,University of Novi Sad Faculty of Sciences,UNSPMF,HES,false,323211.25,RS,Trg Dositeja Obradovica  3,Novi Sad,21000,http://www.pmf.uns.ac.rs,RS101635863,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=997718624&projectId=780787&programId=31045243,NA,NA,NA,NA,NA,NA,NA
211162,771078,PropSafe,coordinator,933313922,DOO ZA PROIZVODNJU I USLUGE ALFA KLIMA KNJAZENAC,Alfa klima,PRC,false,50000,RS,SPASOJA MILKICA 32,KNJAZEVAC,19350,NA,RS100629980,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=933313922&projectId=771078&programId=31045243,NA,NA,NA,NA,NA,NA,NA
212281,754162,COMPETE4SECAP,participant,950980726,DRUSTVO ZA OBLIKOVANJE ODRZIVOG RAZVOJA,DOOR,OTH,false,102957.5,HR,LICKA 33,ZAGREB,10000,NA,HR19904220725,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=950980726&projectId=754162&programId=31045243,NA,NA,NA,NA,NA,NA,NA
208522,739740,PITCHER,coordinator,933205185,INOSENS DOO NOVI SAD,INO,PRC,false,77075,RS,RADNICKA 24 2 7,NOVI SAD,21000,NA,RS108555520,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=933205185&projectId=739740&programId=31045243,NA,NA,NA,NA,NA,NA,NA
